     3     1    12     9    11    16     0     2   -25.0  -21.882  -57.296   2716.0    718.4    310.8
     4     1    12     9    11    16     0     2   -25.0  -21.759  -56.344   2730.3    703.7    311.2
     5     1    12     9    11    16     0     2   -25.0  -21.685  -55.820   2863.2    692.9    311.6
     6     1    12     9    11    16     0     2   -25.0  -22.152  -55.256   3281.9    658.2    313.3
     7     1    12     9    11    16     0     2   -25.0  -23.276  -55.210   3533.0    640.5    315.9
     1     1    12     9    11    15     0     3   -26.0  -23.751  -55.087   1875.2    784.1    308.2
     2     1    12     9    11    15     0     3   -26.0  -22.217  -58.173   2426.2    754.8    309.5
     3     1    12     9    11    15     0     3   -26.0  -21.574  -57.618   2733.5    721.9    310.8
     4     1    12     9    11    15     0     3   -26.0  -21.511  -56.652   2749.1    706.9    311.2
     5     1    12     9    11    15     0     3   -26.0  -21.477  -56.117   2887.4    695.5    311.6
     6     1    12     9    11    15     0     3   -26.0  -21.991  -55.548   3273.6    655.7    313.4
     7     1    12     9    11    15     0     3   -26.0  -23.203  -55.493   3544.9    641.1    315.9
     1     1    12     9    11    14     0     2   -27.0  -23.686  -55.466   1938.4    782.0    308.3
     2     1    12     9    11    14     0     2   -27.0  -21.924  -58.504   2445.5    753.3    309.6
     3     1    12     9    11    14     0     2   -27.0  -21.265  -57.916   2748.0    727.6    310.7
     4     1    12     9    11    14     0     2   -27.0  -21.265  -56.936   2739.4    706.5    311.2
     5     1    12     9    11    14     0     2   -27.0  -21.270  -56.393   2891.6    697.6    311.6
     6     1    12     9    11    14     0     2   -27.0  -21.833  -55.816   3252.4    658.4    313.4
     7     1    12     9    11    14     0     2   -27.0  -23.128  -55.758   3542.5    642.2    315.9
     1     1    12     9    11    13     0     1   -28.0  -23.609  -55.847   1981.9    782.6    308.2
     2     1    12     9    11    13     0     1   -28.0  -21.622  -58.820   2464.4    751.5    309.6
     3     1    12     9    11    13     0     1   -28.0  -20.957  -58.190   2760.4    728.3    310.7
     4     1    12     9    11    13     0     1   -28.0  -21.019  -57.195   2732.5    709.6    311.2
     5     1    12     9    11    13     0     1   -28.0  -21.063  -56.648   2891.8    696.0    311.7
     6     1    12     9    11    13     0     1   -28.0  -21.677  -56.071   3245.9    662.0    313.3
     7     1    12     9    11    13     0     1   -28.0  -23.053  -56.014   3541.2    643.2    315.9
